,County,State,Week_1,Week_2,Week_3,Week_4,Week_5,Week_6,Week_7,Week_8,Week_9,Week_10,Week_11,Week_12,Week_13,Week_14
2423,Day County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2424,Deuel County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2425,Dewey County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2426,Douglas County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2427,Edmunds County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2428,Fall River County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2429,Faulk County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2430,Grant County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2431,Gregory County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2432,Haakon County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2433,Hamlin County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0
2434,Hand County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2435,Hanson County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2436,Harding County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2437,Hughes County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,5.0,7.0,7.0
2438,Hutchinson County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0
2439,Hyde County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2440,Jackson County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2441,Jerauld County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,6.0
2442,Jones County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2443,Kingsbury County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2444,Lake County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0
2445,Lawrence County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0
2446,Lincoln County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,33.0,71.0,110.0,131.0
2447,Lyman County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0
2448,McCook County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0
2449,McPherson County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2450,Marshall County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2451,Meade County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2452,Mellette County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2453,Miner County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2454,Minnehaha County,SD,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,16.0,54.0,274.0,1065.0,1636.0,1880.0
2455,Moody County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0
2456,Oglala Lakota County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2457,Pennington County,SD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,7.0,10.0,11.0,12.0
2458,Perkins County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,Potter County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2460,Roberts County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,4.0,4.0
2461,Sanborn County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0
2462,Spink County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0
2463,Stanley County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2464,Sully County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2465,Todd County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2466,Tripp County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2467,Turner County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,13.0,15.0
2468,Union County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,8.0,12.0
2469,Walworth County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0
2470,Yankton County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,18.0,23.0,25.0,27.0
2471,Ziebach County,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2473,Anderson County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,11.0,15.0,23.0,24.0
2474,Bedford County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,14.0,40.0,128.0,165.0
2475,Benton County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,5.0,6.0
2476,Bledsoe County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,351.0,588.0
2477,Blount County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,32.0,44.0,46.0,48.0,54.0
2478,Bradley County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.0,28.0,35.0,38.0,45.0
2479,Campbell County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,9.0,12.0,13.0,14.0
2480,Cannon County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,8.0,10.0,11.0
2481,Carroll County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,10.0,13.0,14.0,16.0
2482,Carter County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,6.0,12.0
2483,Cheatham County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,11.0,15.0,20.0,28.0,39.0
2484,Chester County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,6.0,10.0,10.0
2485,Claiborne County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,5.0,5.0,5.0
2486,Clay County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,5.0,5.0
2487,Cocke County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,11.0,14.0,14.0
2488,Coffee County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,17.0,25.0,33.0
2489,Crockett County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
2490,Cumberland County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,16.0,34.0,55.0,61.0,68.0
2491,Davidson County,TN,0.0,0.0,0.0,0.0,0.0,0.0,6.0,75.0,203.0,617.0,1004.0,1307.0,1918.0,2338.0
2492,Decatur County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0
2493,DeKalb County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,7.0,10.0,10.0,14.0
2494,Dickson County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,28.0,39.0,56.0,70.0
2495,Dyer County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,14.0,24.0,29.0,32.0
2496,Fayette County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,25.0,42.0,48.0,52.0
2497,Fentress County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,4.0,4.0
2498,Franklin County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,17.0,23.0,28.0,29.0
2499,Gibson County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,16.0,25.0,32.0,41.0
2500,Giles County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,5.0,5.0
2501,Grainger County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,4.0,6.0
2502,Greene County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,22.0,29.0,38.0,41.0
2503,Grundy County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,17.0,25.0,27.0,28.0
2504,Hamblen County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,7.0,14.0,16.0
2505,Hamilton County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,61.0,98.0,110.0,129.0,146.0
2506,Hancock County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2507,Hardeman County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,7.0,8.0,11.0
2508,Hardin County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,4.0,5.0
2509,Hawkins County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,21.0,26.0,28.0,29.0
2510,Haywood County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,12.0,14.0,19.0
2511,Henderson County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,6.0
2512,Henry County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,8.0,11.0,11.0
2513,Hickman County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,16.0,42.0
2514,Houston County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,4.0,4.0
2515,Humphreys County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,7.0,10.0
2516,Jackson County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,6.0,6.0,7.0
2517,Jefferson County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,12.0,14.0,16.0,18.0
2518,Johnson County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0
2519,Knox County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,92.0,157.0,182.0,203.0,214.0
2520,Lake County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,49.0
2521,Lauderdale County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,12.0,16.0,17.0
2522,Lawrence County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,15.0,16.0,17.0
2523,Lewis County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
2524,Lincoln County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,9.0,11.0,12.0
2525,Loudon County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,15.0,19.0,24.0,27.0
2526,McMinn County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,6.0,6.0,65.0
2527,McNairy County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,9.0,10.0,11.0
2528,Macon County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,18.0,30.0,35.0,39.0
2529,Madison County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,47.0,73.0,96.0,104.0
2530,Marion County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,22.0,27.0,28.0,28.0
2531,Marshall County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,12.0,22.0,22.0
2532,Maury County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,18.0,31.0,33.0,35.0,41.0
2533,Meigs County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,5.0,6.0
2534,Monroe County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,7.0,9.0,12.0,15.0
2535,Montgomery County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,37.0,79.0,102.0,128.0,138.0
2536,Moore County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0
2537,Morgan County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,5.0,6.0
2538,Obion County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,8.0,12.0,12.0
2539,Overton County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,7.0,7.0,8.0
2540,Perry County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,6.0,8.0,8.0
2541,Pickett County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2542,Polk County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,6.0,7.0
2543,Putnam County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,37.0,82.0,93.0,101.0,114.0
2544,Rhea County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
2545,Roane County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,7.0,8.0,7.0
2546,Robertson County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,41.0,70.0,95.0,125.0,138.0
2547,Rutherford County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,113.0,203.0,271.0,352.0,423.0
2548,Scott County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,11.0,11.0,11.0
2549,Sequatchie County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,5.0
2550,Sevier County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,10.0,21.0,22.0,34.0,46.0
2551,Shelby County,TN,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,147.0,570.0,1006.0,1492.0,1950.0,2327.0
2552,Smith County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,11.0,18.0,19.0
2553,Stewart County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,7.0
2554,Sullivan County,TN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,17.0,34.0,45.0,47.0,47.0
2555,Sumner County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,43.0,268.0,389.0,491.0,555.0,603.0
2556,Tipton County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,24.0,39.0,54.0,87.0,95.0
2557,Trousdale County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,19.0,27.0,48.0
2558,Unicoi County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2559,Union County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0
2560,Van Buren County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
2561,Warren County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,7.0
2562,Washington County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,20.0,32.0,46.0,46.0,54.0
2563,Wayne County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0
2564,Weakley County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,9.0,18.0
2565,White County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,4.0,4.0
2566,Williamson County,TN,0.0,0.0,0.0,0.0,0.0,1.0,8.0,30.0,70.0,199.0,288.0,324.0,369.0,399.0
2567,Wilson County,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,62.0,123.0,161.0,195.0,246.0
2569,Anderson County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,14.0,19.0
2570,Andrews County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,19.0,19.0,19.0
2571,Angelina County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,15.0,20.0,31.0,36.0
2572,Aransas County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
2573,Archer County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2574,Armstrong County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
2575,Atascosa County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,9.0,14.0,14.0
2576,Austin County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,12.0,12.0,12.0
2577,Bailey County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2578,Bandera County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,6.0
2579,Bastrop County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,16.0,37.0,53.0,59.0
2580,Baylor County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2581,Bee County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,5.0
2582,Bell County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,51.0,74.0,115.0,153.0,165.0
2583,Bexar County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,113.0,254.0,615.0,918.0,1126.0,1254.0
2584,Blanco County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,6.0,6.0
2585,Borden County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2586,Bosque County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0
2587,Bowie County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,23.0,45.0,66.0,68.0
2588,Brazoria County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,39.0,123.0,199.0,272.0,382.0,449.0
2589,Brazos County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,68.0,108.0,151.0,177.0,182.0
2590,Brewster County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2591,Briscoe County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2592,Brooks County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2593,Brown County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,8.0,12.0,13.0,28.0
2594,Burleson County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,8.0,11.0,11.0
2595,Burnet County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,7.0,14.0,15.0
2596,Caldwell County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,7.0,10.0,11.0
2597,Calhoun County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,13.0,19.0,23.0,29.0
2598,Callahan County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2599,Cameron County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,37.0,118.0,254.0,321.0,366.0
2600,Camp County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,6.0,6.0
2601,Carson County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2602,Cass County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,5.0,10.0,13.0
2603,Castro County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,10.0,11.0,13.0,13.0
2604,Chambers County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,22.0,33.0,39.0,41.0
2605,Cherokee County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,8.0,8.0,12.0
2606,Childress County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2607,Clay County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0
2608,Cochran County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2609,Coke County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2610,Coleman County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2611,Collin County,TX,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,88.0,227.0,378.0,505.0,584.0,663.0
2612,Collingsworth County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2613,Colorado County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,7.0,10.0,10.0
2614,Comal County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,29.0,43.0,47.0,48.0
2615,Comanche County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0
2616,Concho County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2617,Cooke County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0
2618,Coryell County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,70.0,86.0,105.0
2619,Cottle County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2620,Crane County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0
2621,Crockett County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2622,Crosby County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
2623,Culberson County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2624,Dallam County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,8.0
2625,Dallas County,TX,0.0,0.0,0.0,0.0,0.0,0.0,3.0,54.0,303.0,831.0,1432.0,2066.0,2683.0,3014.0
2626,Dawson County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,8.0,18.0,21.0
2627,Deaf Smith County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,11.0,17.0,25.0
2628,Delta County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
